u,v,w,p,q,r,p_dot,q_dot,r_dot,lat,lon,alt,aileron,elevator,rudder
760.86,-0.88964,73.887,-0.0016967,0.02236,-0.0031237,0.00020404,-0.0014819,-0.00017251,37.799,-101.06,30228,0.1267,0,-0.18883
760.63,-0.89006,73.873,-0.0016927,0.02233,-0.0031271,0.00020197,-0.0014832,-0.00017191,37.799,-101.06,30233,0.1267,0,-0.18883
760.39,-0.89048,73.859,-0.0016887,0.022301,-0.0031306,0.0001999,-0.0014845,-0.0001713,37.799,-101.06,30238,0.1267,0,-0.18883
760.15,-0.89089,73.844,-0.0016847,0.022271,-0.003134,0.00019784,-0.0014858,-0.00017067,37.799,-101.06,30243,0.1267,0,-0.18883
759.91,-0.89129,73.83,-0.0016807,0.022241,-0.0031374,0.00019579,-0.001487,-0.00017002,37.799,-101.06,30248,0.1267,0,-0.18883
759.67,-0.89168,73.816,-0.0016768,0.022211,-0.0031408,0.00019374,-0.0014883,-0.00016935,37.799,-101.06,30253,0.1267,0,-0.18883
759.43,-0.89207,73.801,-0.001673,0.022182,-0.0031442,0.00019171,-0.0014896,-0.00016868,37.798,-101.06,30258,0.1267,0,-0.18883
759.19,-0.89245,73.787,-0.0016691,0.022152,-0.0031476,0.00018969,-0.0014909,-0.00016799,37.798,-101.06,30263,0.1267,0,-0.18883
758.95,-0.89282,73.773,-0.0016654,0.022122,-0.0031509,0.00018769,-0.0014922,-0.00016728,37.798,-101.06,30268,0.1267,0,-0.18883
758.71,-0.89319,73.758,-0.0016616,0.022092,-0.0031543,0.0001857,-0.0014935,-0.00016657,37.798,-101.06,30273,0.1267,0,-0.18883
758.47,-0.89355,73.744,-0.0016579,0.022062,-0.0031576,0.00018374,-0.0014947,-0.00016584,37.798,-101.06,30278,0.1267,0,-0.18883
758.23,-0.89391,73.73,-0.0016543,0.022032,-0.003161,0.00018179,-0.001496,-0.00016511,37.798,-101.06,30283,0.1267,0,-0.18883
757.99,-0.89426,73.715,-0.0016506,0.022002,-0.0031643,0.00017987,-0.0014973,-0.00016436,37.798,-101.06,30288,0.1267,0,-0.18883
757.75,-0.89461,73.701,-0.001647,0.021972,-0.0031675,0.00017797,-0.0014986,-0.00016361,37.798,-101.06,30293,0.1267,0,-0.18883
757.51,-0.89496,73.687,-0.0016435,0.021943,-0.0031708,0.00017609,-0.0014999,-0.00016285,37.798,-101.06,30298,0.1267,0,-0.18883
757.27,-0.8953,73.672,-0.00164,0.021912,-0.0031741,0.00017424,-0.0015011,-0.00016208,37.798,-101.06,30303,0.1267,0,-0.18883
757.02,-0.89563,73.658,-0.0016365,0.021882,-0.0031773,0.00017243,-0.0015024,-0.00016131,37.798,-101.06,30308,0.1267,0,-0.18883
756.78,-0.89597,73.643,-0.0016331,0.021852,-0.0031806,0.00017064,-0.0015037,-0.00016053,37.798,-101.06,30313,0.1267,0,-0.18883
756.54,-0.8963,73.629,-0.0016297,0.021822,-0.0031838,0.00016888,-0.001505,-0.00015975,37.798,-101.06,30318,0.1267,0,-0.18883
756.3,-0.89663,73.615,-0.0016263,0.021792,-0.003187,0.00016716,-0.0015063,-0.00015897,37.798,-101.06,30323,0.1267,0,-0.18883
756.06,-0.89695,73.6,-0.001623,0.021762,-0.0031902,0.00016547,-0.0015075,-0.00015818,37.798,-101.06,30328,0.1267,0,-0.18883
755.81,-0.89728,73.586,-0.0016197,0.021732,-0.0031933,0.00016381,-0.0015088,-0.00015739,37.798,-101.06,30333,0.1267,0,-0.18883
755.57,-0.8976,73.571,-0.0016164,0.021702,-0.0031965,0.00016219,-0.0015101,-0.0001566,37.798,-101.06,30338,0.1267,0,-0.18883
755.33,-0.89793,73.557,-0.0016132,0.021671,-0.0031996,0.00016061,-0.0015114,-0.00015581,37.798,-101.06,30343,0.1267,0,-0.18883
755.08,-0.89825,73.542,-0.00161,0.021641,-0.0032027,0.00015907,-0.0015127,-0.00015502,37.798,-101.06,30348,0.1267,0,-0.18883
754.84,-0.89857,73.528,-0.0016068,0.021611,-0.0032058,0.00015757,-0.001514,-0.00015423,37.798,-101.06,30354,0.1267,0,-0.18883
754.6,-0.89889,73.513,-0.0016037,0.021581,-0.0032089,0.00015611,-0.0015152,-0.00015345,37.798,-101.06,30359,0.1267,0,-0.18883
754.35,-0.89921,73.499,-0.0016005,0.02155,-0.003212,0.0001547,-0.0015165,-0.00015267,37.798,-101.06,30364,0.1267,0,-0.18883
754.11,-0.89953,73.484,-0.0015974,0.02152,-0.0032151,0.00015332,-0.0015178,-0.00015189,37.798,-101.06,30369,0.1267,0,-0.18883
753.87,-0.89985,73.47,-0.0015944,0.02149,-0.0032181,0.000152,-0.0015191,-0.00015112,37.798,-101.06,30374,0.1267,0,-0.18883
753.62,-0.90018,73.455,-0.0015914,0.021459,-0.0032211,0.00015071,-0.0015204,-0.00015035,37.798,-101.06,30379,0.1267,0,-0.18883
753.38,-0.9005,73.441,-0.0015883,0.021429,-0.0032241,0.00014947,-0.0015217,-0.00014959,37.798,-101.06,30384,0.1267,0,-0.18883
753.13,-0.90083,73.426,-0.0015854,0.021398,-0.0032271,0.00014828,-0.001523,-0.00014883,37.798,-101.06,30389,0.1267,0,-0.18883
752.89,-0.90115,73.411,-0.0015824,0.021368,-0.0032301,0.00014714,-0.0015243,-0.00014808,37.798,-101.06,30394,0.1267,0,-0.18883
752.64,-0.90148,73.397,-0.0015795,0.021337,-0.0032331,0.00014604,-0.0015256,-0.00014734,37.798,-101.06,30399,0.1267,0,-0.18883
752.4,-0.90182,73.382,-0.0015765,0.021307,-0.003236,0.000145,-0.0015269,-0.00014661,37.798,-101.06,30405,0.1267,0,-0.18883
752.15,-0.90215,73.368,-0.0015736,0.021276,-0.003239,0.000144,-0.0015282,-0.00014589,37.798,-101.06,30410,0.1267,0,-0.18883
751.9,-0.90249,73.353,-0.0015708,0.021246,-0.0032419,0.00014305,-0.0015295,-0.00014518,37.798,-101.06,30415,0.1267,0,-0.18883
751.66,-0.90283,73.338,-0.0015679,0.021215,-0.0032448,0.00014215,-0.0015308,-0.00014448,37.798,-101.06,30420,0.1267,0,-0.18883
751.41,-0.90318,73.324,-0.0015651,0.021185,-0.0032477,0.00014131,-0.0015321,-0.00014379,37.798,-101.06,30425,0.1267,0,-0.18883
751.17,-0.90353,73.309,-0.0015622,0.021154,-0.0032506,0.00014051,-0.0015334,-0.00014311,37.798,-101.06,30430,0.1267,0,-0.18883
750.92,-0.90388,73.295,-0.0015594,0.021123,-0.0032534,0.00013977,-0.0015348,-0.00014245,37.798,-101.06,30435,0.1267,0,-0.18883
750.67,-0.90424,73.28,-0.0015566,0.021093,-0.0032563,0.00013907,-0.0015361,-0.00014179,37.798,-101.06,30440,0.1267,0,-0.18883
750.43,-0.9046,73.265,-0.0015539,0.021062,-0.0032591,0.00013843,-0.0015374,-0.00014115,37.798,-101.06,30446,0.1267,0,-0.18883
750.18,-0.90497,73.251,-0.0015511,0.021031,-0.003262,0.00013784,-0.0015387,-0.00014053,37.798,-101.06,30451,0.1267,0,-0.18883
749.93,-0.90534,73.236,-0.0015483,0.021,-0.0032648,0.00013731,-0.00154,-0.00013992,37.798,-101.06,30456,0.1267,0,-0.18883
749.68,-0.90572,73.221,-0.0015456,0.020969,-0.0032676,0.00013682,-0.0015414,-0.00013932,37.798,-101.06,30461,0.1267,0,-0.18883
749.43,-0.9061,73.207,-0.0015428,0.020939,-0.0032704,0.00013639,-0.0015427,-0.00013874,37.798,-101.06,30466,0.1267,0,-0.18883
749.19,-0.90649,73.192,-0.0015401,0.020908,-0.0032732,0.00013601,-0.001544,-0.00013818,37.798,-101.06,30471,0.1267,0,-0.18883
748.94,-0.90689,73.177,-0.0015374,0.020877,-0.0032759,0.00013568,-0.0015453,-0.00013763,37.798,-101.06,30477,0.1267,0,-0.18883
748.69,-0.90729,73.162,-0.0015347,0.020846,-0.0032787,0.00013541,-0.0015467,-0.0001371,37.798,-101.06,30482,0.1267,0,-0.18883
748.44,-0.9077,73.148,-0.001532,0.020815,-0.0032814,0.00013518,-0.001548,-0.00013659,37.798,-101.06,30487,0.1267,0,-0.18883
748.19,-0.90811,73.133,-0.0015292,0.020784,-0.0032842,0.00013501,-0.0015493,-0.00013609,37.798,-101.06,30492,0.1267,0,-0.18883
747.94,-0.90853,73.118,-0.0015265,0.020753,-0.0032869,0.00013489,-0.0015507,-0.00013561,37.798,-101.06,30497,0.1267,0,-0.18883
747.69,-0.90896,73.104,-0.0015238,0.020722,-0.0032896,0.00013482,-0.001552,-0.00013515,37.798,-101.06,30503,0.1267,0,-0.18883
747.44,-0.90939,73.089,-0.0015211,0.020691,-0.0032923,0.0001348,-0.0015533,-0.00013471,37.798,-101.06,30508,0.1267,0,-0.18883
747.2,-0.90983,73.074,-0.0015184,0.02066,-0.003295,0.00013483,-0.0015547,-0.00013429,37.798,-101.06,30513,0.1267,0,-0.18883
746.95,-0.91028,73.059,-0.0015157,0.020629,-0.0032977,0.00013492,-0.001556,-0.00013388,37.798,-101.06,30518,0.1267,0,-0.18883
746.7,-0.91074,73.044,-0.001513,0.020598,-0.0033004,0.00013505,-0.0015574,-0.0001335,37.798,-101.06,30523,0.1267,0,-0.18883
746.45,-0.9112,73.03,-0.0015103,0.020566,-0.0033031,0.00013523,-0.0015587,-0.00013313,37.798,-101.06,30529,0.1267,0,-0.18883
746.19,-0.91168,73.015,-0.0015076,0.020535,-0.0033058,0.00013546,-0.0015601,-0.00013279,37.798,-101.06,30534,0.1267,0,-0.18883
745.94,-0.91216,73,-0.0015049,0.020504,-0.0033084,0.00013574,-0.0015614,-0.00013246,37.798,-101.06,30539,0.1267,0,-0.18883
745.69,-0.91264,72.985,-0.0015021,0.020473,-0.0033111,0.00013606,-0.0015628,-0.00013215,37.798,-101.06,30544,0.1267,0,-0.18883
745.44,-0.91314,72.97,-0.0014994,0.020441,-0.0033137,0.00013643,-0.0015641,-0.00013187,37.798,-101.06,30549,0.1267,0,-0.18883
745.19,-0.91364,72.956,-0.0014967,0.02041,-0.0033164,0.00013685,-0.0015655,-0.0001316,37.798,-101.06,30555,0.1267,0,-0.18883
744.94,-0.91416,72.941,-0.0014939,0.020379,-0.003319,0.00013731,-0.0015668,-0.00013136,37.798,-101.06,30560,0.1267,0,-0.18883
744.69,-0.91468,72.926,-0.0014912,0.020348,-0.0033217,0.00013782,-0.0015682,-0.00013114,37.798,-101.06,30565,0.1267,0,-0.18883
744.44,-0.9152,72.911,-0.0014884,0.020316,-0.0033243,0.00013837,-0.0015695,-0.00013093,37.798,-101.06,30570,0.1267,0,-0.18883
744.19,-0.91574,72.896,-0.0014856,0.020285,-0.0033269,0.00013897,-0.0015709,-0.00013075,37.798,-101.06,30576,0.1267,0,-0.18883
743.93,-0.91629,72.881,-0.0014828,0.020253,-0.0033295,0.00013961,-0.0015722,-0.00013059,37.798,-101.06,30581,0.1267,0,-0.18883
743.68,-0.91684,72.867,-0.00148,0.020222,-0.0033322,0.00014029,-0.0015736,-0.00013045,37.798,-101.06,30586,0.1267,0,-0.18883
743.43,-0.9174,72.852,-0.0014772,0.02019,-0.0033348,0.000141,-0.0015749,-0.00013033,37.798,-101.06,30591,0.1267,0,-0.18883
743.18,-0.91797,72.837,-0.0014744,0.020159,-0.0033374,0.00014176,-0.0015763,-0.00013023,37.798,-101.06,30597,0.1267,0,-0.18883
742.92,-0.91855,72.822,-0.0014715,0.020127,-0.00334,0.00014256,-0.0015776,-0.00013015,37.798,-101.06,30602,0.1267,0,-0.18883
742.67,-0.91914,72.807,-0.0014687,0.020096,-0.0033426,0.0001434,-0.001579,-0.00013009,37.798,-101.06,30607,0.1267,0,-0.18883
742.42,-0.91974,72.792,-0.0014658,0.020064,-0.0033452,0.00014427,-0.0015803,-0.00013006,37.798,-101.06,30612,0.1267,0,-0.18883
742.16,-0.92035,72.777,-0.0014629,0.020033,-0.0033478,0.00014518,-0.0015817,-0.00013004,37.798,-101.06,30618,0.1267,0,-0.18883
741.91,-0.92096,72.762,-0.0014599,0.020001,-0.0033505,0.00014612,-0.0015831,-0.00013005,37.798,-101.06,30623,0.1267,0,-0.18883
741.66,-0.92158,72.747,-0.001457,0.019969,-0.0033531,0.0001471,-0.0015844,-0.00013007,37.798,-101.06,30628,0.1267,0,-0.18883
741.4,-0.92221,72.732,-0.001454,0.019938,-0.0033557,0.00014811,-0.0015858,-0.00013012,37.798,-101.06,30634,0.1267,0,-0.18883
741.15,-0.92285,72.717,-0.0014511,0.019906,-0.0033583,0.00014915,-0.0015871,-0.00013018,37.798,-101.06,30639,0.1267,0,-0.18883
740.89,-0.9235,72.702,-0.0014481,0.019874,-0.0033609,0.00015022,-0.0015885,-0.00013027,37.798,-101.06,30644,0.1267,0,-0.18883
740.64,-0.92416,72.687,-0.001445,0.019842,-0.0033635,0.00015132,-0.0015898,-0.00013037,37.798,-101.06,30649,0.1267,0,-0.18883
740.38,-0.92482,72.672,-0.001442,0.01981,-0.0033662,0.00015245,-0.0015912,-0.00013049,37.798,-101.06,30655,0.1267,0,-0.18883
740.13,-0.9255,72.658,-0.0014389,0.019779,-0.0033688,0.0001536,-0.0015925,-0.00013064,37.798,-101.06,30660,0.1267,0,-0.18883
739.87,-0.92618,72.643,-0.0014358,0.019747,-0.0033714,0.00015479,-0.0015938,-0.0001308,37.798,-101.06,30665,0.1267,0,-0.18883
739.62,-0.92687,72.628,-0.0014327,0.019715,-0.003374,0.00015599,-0.0015951,-0.00013098,37.798,-101.06,30671,0.1267,0,-0.18883
739.36,-0.92757,72.613,-0.0014296,0.019683,-0.0033767,0.00015722,-0.0015964,-0.00013118,37.798,-101.06,30676,0.1267,0,-0.18883
739.11,-0.92828,72.598,-0.0014264,0.019651,-0.0033793,0.00015847,-0.0015977,-0.0001314,37.798,-101.06,30681,0.1267,0,-0.18883
738.85,-0.92899,72.583,-0.0014232,0.019619,-0.0033819,0.00015975,-0.001599,-0.00013164,37.798,-101.06,30687,0.1267,0,-0.18883
738.6,-0.92971,72.567,-0.00142,0.019587,-0.0033846,0.00016104,-0.0016003,-0.00013189,37.798,-101.06,30692,0.1267,0,-0.18883
738.34,-0.93044,72.552,-0.0014168,0.019555,-0.0033872,0.00016235,-0.0016016,-0.00013217,37.798,-101.06,30697,0.1267,0,-0.18883
738.08,-0.93118,72.537,-0.0014135,0.019523,-0.0033899,0.00016368,-0.0016029,-0.00013245,37.798,-101.06,30703,0.1267,0,-0.18883
737.83,-0.93193,72.522,-0.0014102,0.019491,-0.0033926,0.00016503,-0.0016042,-0.00013276,37.798,-101.06,30708,0.1267,0,-0.18883
737.57,-0.93268,72.507,-0.0014069,0.019459,-0.0033952,0.00016639,-0.0016055,-0.00013308,37.798,-101.06,30713,0.1267,0,-0.18883
737.31,-0.93344,72.492,-0.0014035,0.019427,-0.0033979,0.00016777,-0.0016068,-0.00013342,37.798,-101.06,30719,0.1267,0,-0.18883
737.06,-0.93421,72.477,-0.0014002,0.019395,-0.0034006,0.00016916,-0.0016082,-0.00013378,37.798,-101.06,30724,0.1267,0,-0.18883
736.8,-0.93498,72.462,-0.0013968,0.019362,-0.0034033,0.00017056,-0.0016095,-0.00013415,37.798,-101.06,30729,0.1267,0,-0.18883
736.54,-0.93577,72.447,-0.0013933,0.01933,-0.003406,0.00017197,-0.0016108,-0.00013453,37.798,-101.06,30735,0.1267,0,-0.18883
736.28,-0.93655,72.432,-0.0013899,0.019298,-0.0034087,0.00017339,-0.0016121,-0.00013493,37.798,-101.06,30740,0.1267,0,-0.18883
736.03,-0.93735,72.417,-0.0013864,0.019266,-0.0034114,0.00017481,-0.0016134,-0.00013535,37.798,-101.06,30745,0.1267,0,-0.18883
735.77,-0.93815,72.402,-0.0013829,0.019233,-0.0034141,0.00017625,-0.0016147,-0.00013577,37.798,-101.06,30751,0.1267,0,-0.18883
735.51,-0.93896,72.387,-0.0013793,0.019201,-0.0034169,0.00017769,-0.001616,-0.00013621,37.798,-101.06,30756,0.1267,0,-0.18883
735.25,-0.93977,72.372,-0.0013757,0.019169,-0.0034196,0.00017913,-0.0016173,-0.00013667,37.798,-101.06,30761,0.1267,0,-0.18883
734.99,-0.9406,72.356,-0.0013721,0.019136,-0.0034223,0.00018058,-0.0016186,-0.00013714,37.798,-101.06,30767,0.1267,0,-0.18883
734.74,-0.94142,72.341,-0.0013685,0.019104,-0.0034251,0.00018203,-0.0016199,-0.00013762,37.798,-101.06,30772,0.1267,0,-0.18883
734.48,-0.94225,72.326,-0.0013648,0.019072,-0.0034279,0.00018348,-0.0016212,-0.00013811,37.798,-101.06,30778,0.1267,0,-0.18883
734.22,-0.94309,72.311,-0.0013612,0.019039,-0.0034307,0.00018493,-0.0016225,-0.00013861,37.798,-101.06,30783,0.1267,0,-0.18883
733.96,-0.94394,72.296,-0.0013574,0.019007,-0.0034334,0.00018638,-0.0016238,-0.00013912,37.798,-101.06,30788,0.1267,0,-0.18883
733.7,-0.94478,72.281,-0.0013537,0.018974,-0.0034362,0.00018783,-0.0016251,-0.00013965,37.798,-101.06,30794,0.1267,0,-0.18883
733.44,-0.94564,72.266,-0.0013499,0.018942,-0.0034391,0.00018927,-0.0016264,-0.00014018,37.798,-101.06,30799,0.1267,0,-0.18883
733.18,-0.9465,72.25,-0.0013461,0.018909,-0.0034419,0.00019071,-0.0016277,-0.00014072,37.798,-101.06,30804,0.1267,0,-0.18883
732.92,-0.94736,72.235,-0.0013423,0.018877,-0.0034447,0.00019214,-0.001629,-0.00014128,37.798,-101.06,30810,0.1267,0,-0.18883
732.66,-0.94823,72.22,-0.0013384,0.018844,-0.0034475,0.00019357,-0.0016303,-0.00014184,37.798,-101.06,30815,0.1267,0,-0.18883
732.4,-0.9491,72.205,-0.0013345,0.018811,-0.0034504,0.00019499,-0.0016316,-0.00014241,37.798,-101.06,30821,0.1267,0,-0.18883
732.14,-0.94998,72.19,-0.0013306,0.018779,-0.0034533,0.0001964,-0.0016329,-0.00014298,37.798,-101.06,30826,0.1267,0,-0.18883
731.88,-0.95086,72.174,-0.0013266,0.018746,-0.0034561,0.0001978,-0.0016342,-0.00014357,37.798,-101.06,30831,0.1267,0,-0.18883
731.62,-0.95174,72.159,-0.0013227,0.018713,-0.003459,0.00019918,-0.0016355,-0.00014416,37.798,-101.06,30837,0.1267,0,-0.18883
731.36,-0.95263,72.144,-0.0013187,0.018681,-0.0034619,0.00020056,-0.0016368,-0.00014476,37.798,-101.06,30842,0.1267,0,-0.18883
731.1,-0.95352,72.129,-0.0013146,0.018648,-0.0034648,0.00020193,-0.0016381,-0.00014536,37.798,-101.06,30848,0.1267,0,-0.18883
730.84,-0.95441,72.114,-0.0013106,0.018615,-0.0034678,0.00020328,-0.0016394,-0.00014597,37.798,-101.06,30853,0.1267,0,-0.18883
730.58,-0.95531,72.098,-0.0013065,0.018582,-0.0034707,0.00020461,-0.0016407,-0.00014658,37.798,-101.06,30858,0.1267,0,-0.18883
730.31,-0.95621,72.083,-0.0013024,0.018549,-0.0034737,0.00020593,-0.001642,-0.0001472,37.798,-101.06,30864,0.1267,0,-0.18883
730.05,-0.95711,72.068,-0.0012982,0.018517,-0.0034766,0.00020724,-0.0016433,-0.00014782,37.798,-101.05,30869,0.1267,0,-0.18883
729.79,-0.95802,72.053,-0.0012941,0.018484,-0.0034796,0.00020852,-0.0016446,-0.00014845,37.798,-101.05,30875,0.1267,0,-0.18883
729.53,-0.95893,72.037,-0.0012899,0.018451,-0.0034826,0.00020979,-0.0016458,-0.00014908,37.798,-101.05,30880,0.1267,0,-0.18883
729.27,-0.95984,72.022,-0.0012857,0.018418,-0.0034856,0.00021104,-0.0016471,-0.00014971,37.798,-101.05,30886,0.1267,0,-0.18883
729.01,-0.96075,72.007,-0.0012814,0.018385,-0.0034886,0.00021227,-0.0016484,-0.00015034,37.798,-101.05,30891,0.1267,0,-0.18883
728.74,-0.96166,71.992,-0.0012772,0.018352,-0.0034916,0.00021348,-0.0016497,-0.00015097,37.798,-101.05,30896,0.1267,0,-0.18883
728.48,-0.96257,71.976,-0.0012729,0.018319,-0.0034946,0.00021467,-0.001651,-0.00015161,37.798,-101.05,30902,0.1267,0,-0.18883
728.22,-0.96349,71.961,-0.0012686,0.018286,-0.0034977,0.00021584,-0.0016522,-0.00015225,37.798,-101.05,30907,0.1267,0,-0.18883
727.95,-0.96441,71.946,-0.0012642,0.018253,-0.0035008,0.00021698,-0.0016535,-0.00015288,37.798,-101.05,30913,0.1267,0,-0.18883
727.69,-0.96532,71.93,-0.0012599,0.01822,-0.0035038,0.0002181,-0.0016548,-0.00015352,37.798,-101.05,30918,0.1267,0,-0.18883
727.43,-0.96624,71.915,-0.0012555,0.018187,-0.0035069,0.0002192,-0.0016561,-0.00015416,37.798,-101.05,30924,0.1267,0,-0.18883
727.16,-0.96716,71.9,-0.0012511,0.018154,-0.00351,0.00022027,-0.0016573,-0.00015479,37.798,-101.05,30929,0.1267,0,-0.18883
726.9,-0.96808,71.884,-0.0012467,0.01812,-0.0035131,0.00022132,-0.0016586,-0.00015542,37.797,-101.05,30935,0.1267,0,-0.18883
726.64,-0.969,71.869,-0.0012422,0.018087,-0.0035163,0.00022234,-0.0016599,-0.00015606,37.797,-101.05,30940,0.1267,0,-0.18883
726.37,-0.96992,71.854,-0.0012378,0.018054,-0.0035194,0.00022334,-0.0016611,-0.00015669,37.797,-101.05,30946,0.1267,0,-0.18883
726.11,-0.97083,71.838,-0.0012333,0.018021,-0.0035226,0.00022431,-0.0016624,-0.00015731,37.797,-101.05,30951,0.1267,0,-0.18883
725.85,-0.97175,71.823,-0.0012288,0.017987,-0.0035257,0.00022525,-0.0016636,-0.00015794,37.797,-101.05,30956,0.1267,0,-0.18883
725.58,-0.97267,71.808,-0.0012242,0.017954,-0.0035289,0.00022617,-0.0016649,-0.00015856,37.797,-101.05,30962,0.1267,0,-0.18883
725.32,-0.97359,71.792,-0.0012197,0.017921,-0.0035321,0.00022706,-0.0016662,-0.00015917,37.797,-101.05,30967,0.1267,0,-0.18883
725.05,-0.9745,71.777,-0.0012152,0.017888,-0.0035353,0.00022792,-0.0016674,-0.00015979,37.797,-101.05,30973,0.1267,0,-0.18883
724.79,-0.97542,71.762,-0.0012106,0.017854,-0.0035385,0.00022875,-0.0016687,-0.00016039,37.797,-101.05,30978,0.1267,0,-0.18883
724.52,-0.97633,71.746,-0.001206,0.017821,-0.0035417,0.00022955,-0.0016699,-0.000161,37.797,-101.05,30984,0.1267,0,-0.18883
724.26,-0.97724,71.731,-0.0012014,0.017787,-0.003545,0.00023033,-0.0016712,-0.00016159,37.797,-101.05,30989,0.1267,0,-0.18883
723.99,-0.97815,71.715,-0.0011968,0.017754,-0.0035482,0.00023107,-0.0016724,-0.00016219,37.797,-101.05,30995,0.1267,0,-0.18883
723.73,-0.97906,71.7,-0.0011921,0.017721,-0.0035515,0.00023178,-0.0016736,-0.00016277,37.797,-101.05,31000,0.1267,0,-0.18883
723.46,-0.97997,71.685,-0.0011875,0.017687,-0.0035547,0.00023247,-0.0016749,-0.00016335,37.797,-101.05,31006,0.1267,0,-0.18883
723.2,-0.98087,71.669,-0.0011828,0.017654,-0.003558,0.00023312,-0.0016761,-0.00016393,37.797,-101.05,31011,0.1267,0,-0.18883
722.93,-0.98177,71.654,-0.0011781,0.01762,-0.0035613,0.00023374,-0.0016774,-0.00016449,37.797,-101.05,31017,0.1267,0,-0.18883
722.66,-0.98267,71.638,-0.0011735,0.017586,-0.0035646,0.00023433,-0.0016786,-0.00016505,37.797,-101.05,31022,0.1267,0,-0.18883
