Ss,condtn,at_sec,traffic_density,los_freq,los_dur_over5min,cum_los_dur,query,ready_latency,ready_latency_adj,query_latency,response_index,ready_timed_out,query_timed_out,stimuli,response_text,sa_correct,wl_rating,interbeat_interval,condtn_num,rx,ry,rz,eyeblink,negative,neutral,positive
3,baseline,1420,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,785,1,0.237653333,0.07338,-0.00692,0.0218,0.241134752,0.758865248,0
3,baseline,1425,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,808,1,0.161906667,0.253013333,0.09192,0.159066667,0.12037037,0.842592593,0.037037037
3,baseline,1430,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,921,1,0.188546667,0.011846667,0.11888,0.167066667,0.405660377,0.150943396,0.443396226
3,baseline,1435,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,839,1,0.18184,-0.121706667,0.041586667,0.373666667,0.130434783,0.608695652,0.260869565
3,baseline,1440,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,792,1,0.155093333,-0.139133333,0.117433333,0.927133333,0.45323741,0.467625899,0.079136691
3,baseline,1445,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,824,1,0.1799,-0.044453333,0.083146667,0.582733333,0.368421053,0.593984962,0.037593985
3,baseline,1450,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,828,1,0.252333333,-0.051146667,-0.046833333,0.087533333,0,1,0
3,baseline,1455,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,878,1,0.22178,-0.055366667,-0.153693333,0.254266667,0.058823529,0.941176471,0
3,baseline,1460,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,906,1,0.236486667,-0.003533333,-0.06478,0.0254,0,1,0
3,baseline,1465,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,875,1,0.245806667,-0.056766667,0.010533333,0.2162,0.020134228,0.979865772,0
3,baseline,1470,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,878,1,0.2719,-0.078,0.02206,0.504133333,0.040268456,0.959731544,0
3,baseline,1475,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,886,1,0.279146667,-0.306,0.250846667,0.2786,0.21875,0.71875,0.0625
3,baseline,1480,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,835,1,0.228333333,-0.06454,0.010006667,0.032333333,0.020134228,0.979865772,0
3,baseline,1485,3,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,863,1,0.251873333,-0.05596,-0.00764,0.274533333,0.013422819,0.986577181,0
3,baseline,1490,2,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,835,1,0.3216,0.03164,-0.051606667,0.0038,0.026845638,0.973154362,0
3,baseline,1495,2,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,648,1,0.287746667,-0.04044,-0.017073333,0.0912,0.134751773,0.836879433,0.028368794
3,baseline,1500,2,0,0,0,SA,4.41,4.41,7.16,1,0,0,How many total aircraft are in your airspace?,1 to 2,1,NA,949,1,0.191466667,-0.109646667,0.07778,0.4474,0.591240876,0.408759124,0
3,hi_wkld_nom,0,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,NA,2,0,0,0,0,0,0,0
3,hi_wkld_nom,5,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,574,2,0.154526667,0.21092,-0.064653333,0.0948,0.48,0.52,0
3,hi_wkld_nom,10,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,714,2,0.226393333,0.02832,-0.0803,0.1738,0.9,0.1,0
3,hi_wkld_nom,15,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,808,2,0.18628,0.181173333,-0.176606667,0.275666667,0.138297872,0.861702128,0
3,hi_wkld_nom,20,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,828,2,0.072753333,-0.045166667,0.06628,0.085666667,0,1,0
3,hi_wkld_nom,25,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,800,2,0.20062,0.128446667,-0.054333333,0.585333333,0.054545455,0.809090909,0.136363636
3,hi_wkld_nom,30,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,847,2,0.15778,0.088813333,-0.107033333,0.764066667,0.117241379,0.868965517,0.013793103
3,hi_wkld_nom,35,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,828,2,0.271226667,0.03744,-0.024866667,0.104866667,0.340740741,0.585185185,0.074074074
3,hi_wkld_nom,40,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,796,2,0.361573333,0.051633333,-0.034806667,0.028933333,0.245098039,0.62745098,0.12745098
3,hi_wkld_nom,45,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,828,2,0.275853333,0.197686667,-0.09826,0.162133333,0.088235294,0.852941176,0.058823529
3,hi_wkld_nom,50,1,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,804,2,0.252566667,0.127413333,-0.15842,0.2296,0.109090909,0.854545455,0.036363636
3,hi_wkld_nom,55,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,851,2,0.185086667,0.087686667,-0.088453333,0.089133333,0.333333333,0.583333333,0.083333333
3,hi_wkld_nom,60,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,781,2,0.147833333,-0.259833333,0.118266667,0.1838,0.733333333,0.266666667,0
3,hi_wkld_nom,65,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,761,2,0.180753333,-0.188446667,0.247553333,0.339866667,0.5,0,0.5
3,hi_wkld_nom,70,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,835,2,-0.017073333,-0.054306667,0.001806667,0.245533333,0.453125,0.390625,0.15625
3,hi_wkld_nom,75,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,902,2,0.016646667,-0.110846667,0.1013,0.156666667,0.565217391,0.434782609,0
3,hi_wkld_nom,80,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,804,2,0.10954,0.02764,-0.05446,0.239533333,0.034782609,0.947826087,0.017391304
3,hi_wkld_nom,85,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,851,2,0.056006667,-0.096006667,-0.00758,0.540733333,0.107843137,0.87254902,0.019607843
3,hi_wkld_nom,90,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,800,2,0.236733333,0.274353333,-0.096353333,0.079133333,0.015384615,0.838461538,0.146153846
3,hi_wkld_nom,95,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,843,2,0.190346667,0.146106667,-0.15794,0.509066667,0,1,0
3,hi_wkld_nom,100,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,824,2,0.181166667,0.094466667,-0.057753333,0.298866667,0,0.993288591,0.006711409
3,hi_wkld_nom,105,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,843,2,0.039626667,-0.10484,0.045013333,0.132066667,0.007142857,0.992857143,0
3,hi_wkld_nom,110,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,828,2,0.095133333,-0.183613333,0.180333333,0.499466667,0.487179487,0.512820513,0
3,hi_wkld_nom,115,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,785,2,0.105906667,0.054693333,-0.085693333,0.2588,0.042105263,0.936842105,0.021052632
3,hi_wkld_nom,120,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,835,2,0.152706667,-0.09898,-0.071546667,0.3798,0.093959732,0.89261745,0.013422819
3,hi_wkld_nom,125,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,890,2,0.19048,0.14124,-0.1106,0.153866667,0,1,0
3,hi_wkld_nom,130,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,945,2,0.0953,-0.110766667,-0.02806,0.0214,0.085365854,0.914634146,0
3,hi_wkld_nom,135,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,886,2,0.044626667,0.018293333,-0.077353333,0.051533333,0.083333333,0.916666667,0
3,hi_wkld_nom,140,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,902,2,0.217913333,0.205553333,-0.12628,0.0202,0.026315789,0.973684211,0
3,hi_wkld_nom,145,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,914,2,0.147326667,0.032006667,-0.03746,0.052733333,0,1,0
3,hi_wkld_nom,150,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,863,2,0.18044,0.1109,-0.123,0.304466667,0,1,0
3,hi_wkld_nom,155,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,867,2,0.16402,0.08714,-0.120673333,0.229133333,0,1,0
3,hi_wkld_nom,160,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,855,2,0.16696,0.06686,-0.119453333,0.183066667,0,1,0
3,hi_wkld_nom,165,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,878,2,0.135026667,0.029646667,-0.099413333,0.396533333,0,1,0
3,hi_wkld_nom,170,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,898,2,0.176233333,0.065633333,-0.124946667,0.326333333,0,1,0
3,hi_wkld_nom,175,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,835,2,0.04234,-0.117886667,-0.023633333,0.0006,0.044444444,0.955555556,0
3,hi_wkld_nom,180,2,0,0,0,WL,2.09,2.09,1.53,1,0,0,Rate your workload,1,NA,1,890,2,-0.004653333,-0.127093333,0.021473333,0.2168,0.055555556,0.944444444,0
3,hi_wkld_nom,185,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,863,2,-0.078726667,-0.26488,0.015986667,0.002,0,1,0
3,hi_wkld_nom,190,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,851,2,-0.085546667,-0.263226667,0.024466667,0.024533333,0,0,0
3,hi_wkld_nom,195,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,828,2,0.098366667,-0.23194,0.104546667,0.1256,1,0,0
3,hi_wkld_nom,200,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,812,2,0.052113333,-0.048566667,-0.052826667,0.037266667,1,0,0
3,hi_wkld_nom,205,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,812,2,-0.009433333,-0.0664,-0.13546,0,1,0,0
3,hi_wkld_nom,210,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,828,2,-0.192433333,-0.27266,-0.04812,0,0.133333333,0.666666667,0.2
3,hi_wkld_nom,215,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,847,2,0.209093333,0.20464,-0.177613333,0.0122,0.625,0.375,0
3,hi_wkld_nom,220,3,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,773,2,-0.0115,-0.147366667,-0.01866,0.091733333,0.516129032,0.483870968,0
3,hi_wkld_nom,225,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,781,2,0.253993333,0.2952,-0.14968,0.019333333,0.121621622,0.878378378,0
3,hi_wkld_nom,230,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,730,2,-0.12112,-0.299526667,-0.012713333,0,1,0,0
3,hi_wkld_nom,235,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,707,2,-0.09096,-0.1525,-0.09946,0.055733333,0.631578947,0.368421053,0
3,hi_wkld_nom,240,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,675,2,0.0319,-0.025866667,-0.047173333,0.570466667,0.011904762,0.988095238,0
3,hi_wkld_nom,245,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,953,2,-0.06986,-0.187893333,0.005326667,0.241133333,0.327272727,0.672727273,0
3,hi_wkld_nom,250,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,1023,2,-0.14758,-0.204326667,-0.065846667,0.150666667,0.111111111,0.851851852,0.037037037
3,hi_wkld_nom,255,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,832,2,0.05158,-0.026006667,0.031313333,0.2566,0.090909091,0.909090909,0
3,hi_wkld_nom,260,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,718,2,-0.05876,-0.272313333,0.096853333,0.048,1,0,0
3,hi_wkld_nom,265,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,753,2,0.052353333,-0.010573333,-0.092973333,0.125,0.454545455,0.509090909,0.036363636
3,hi_wkld_nom,270,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,746,2,0.10574,-0.239266667,0.061033333,0.864866667,0,1,0
3,hi_wkld_nom,275,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,738,2,0.207833333,0.114186667,-0.115593333,0.617933333,0.071428571,0.892857143,0.035714286
3,hi_wkld_nom,280,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,757,2,0.25278,0.157326667,-0.124426667,0.1754,0,1,0
3,hi_wkld_nom,285,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,730,2,0.223933333,0.220653333,0.00776,0.543733333,0.168141593,0.831858407,0
3,hi_wkld_nom,290,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,785,2,0.113953333,-0.0166,0.01496,0.809866667,0.27027027,0.72972973,0
3,hi_wkld_nom,295,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,730,2,0.076873333,-0.242353333,0.14312,0.409733333,0.142857143,0.857142857,0
3,hi_wkld_nom,300,4,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,898,2,-0.05702,-0.15226,-0.074246667,0.074866667,0.6,0.4,0
3,hi_wkld_nom,305,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,800,2,-0.00576,-0.07408,-0.074206667,0.373333333,0.266666667,0.733333333,0
3,hi_wkld_nom,310,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,718,2,0.091973333,0.0568,-0.051726667,1.050933333,0.114285714,0.885714286,0
3,hi_wkld_nom,315,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,980,2,0.08178,-0.166293333,0.061826667,0.574333333,0.040816327,0.959183673,0
3,hi_wkld_nom,320,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,902,2,-0.11262,-0.20722,0.01122,0.153466667,1,0,0
3,hi_wkld_nom,325,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,769,2,0.00828,-0.22516,-0.008506667,0.918933333,0.791666667,0.208333333,0
3,hi_wkld_nom,330,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,796,2,0.09844,-0.107293333,-0.00376,0.844733333,0.045977011,0.954022989,0
3,hi_wkld_nom,335,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,859,2,0.2523,0.13812,-0.134606667,0.1374,0,1,0
3,hi_wkld_nom,340,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,812,2,0.146626667,-0.249833333,0.311086667,0.140333333,0,0,1
3,hi_wkld_nom,345,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,796,2,-0.17462,-0.28098,-0.00962,0,0,0,0
3,hi_wkld_nom,350,5,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,832,2,-0.042926667,-0.214573333,0.009986667,0.4872,1,0,0
3,hi_wkld_nom,355,6,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,777,2,0.038246667,-0.22256,0.084946667,0.752066667,0.181818182,0.818181818,0
3,hi_wkld_nom,360,6,0,0,0,SA,1.9,1.9,3.84,3,0,0,What is the weight class of the most recent handoff you accepted?,hvy,1,NA,800,2,0.044426667,0.016953333,-0.120853333,0.153,0,1,0
3,hi_wkld_nom,365,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,789,2,-0.10236,-0.131773333,-0.100653333,0.139266667,0.52173913,0.47826087,0
3,hi_wkld_nom,370,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,828,2,-0.18686,-0.22992,-0.08642,0.036666667,0,0,0
3,hi_wkld_nom,375,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,839,2,0.327893333,-0.26784,0.41798,0.269466667,0.636363636,0.363636364,0
3,hi_wkld_nom,380,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,769,2,0.25658,0.282966667,-0.137266667,0.183933333,0.048951049,0.832167832,0.118881119
3,hi_wkld_nom,385,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,808,2,0.270293333,0.29202,-0.176033333,0.004333333,0,1,0
3,hi_wkld_nom,390,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,726,2,0.2761,0.20578,-0.17722,0.713866667,0.100917431,0.899082569,0
3,hi_wkld_nom,395,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,796,2,0.29592,0.338426667,-0.20484,0.219,0.078947368,0.868421053,0.052631579
3,hi_wkld_nom,400,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,800,2,0.0671,-0.030993333,-0.101613333,0.0276,0.818181818,0,0.181818182
3,hi_wkld_nom,405,5,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,769,2,-0.069046667,-0.091353333,-0.116486667,0.041133333,0.408163265,0,0.591836735
3,hi_wkld_nom,410,5,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,753,2,-0.149433333,-0.002733333,-0.047966667,0.397866667,0.08,0.92,0
3,hi_wkld_nom,415,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,738,2,0.036313333,0.045613333,-0.056846667,0.196933333,0,1,0
3,hi_wkld_nom,420,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,710,2,0.21622,0.173253333,-0.170053333,0.811466667,0.115789474,0.884210526,0
3,hi_wkld_nom,425,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,769,2,0.08662,-0.137206667,0.035313333,0.891933333,0,0.97752809,0.02247191
3,hi_wkld_nom,430,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,703,2,0.01938,-0.15866,0.013566667,0.957266667,0.416666667,0.583333333,0
3,hi_wkld_nom,435,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,703,2,0.1235,-0.267746667,0.187026667,0.836866667,0.5,0.5,0
3,hi_wkld_nom,440,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,746,2,0.173593333,-0.228613333,0.278593333,0.7696,0.777777778,0.222222222,0
3,hi_wkld_nom,445,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,773,2,0.262033333,0.202993333,-0.083826667,0.413133333,0,1,0
3,hi_wkld_nom,450,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,828,2,0.102846667,0.10924,-0.119013333,0.070133333,0.106382979,0.893617021,0
3,hi_wkld_nom,455,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,859,2,-0.03002,-0.07114,-0.10018,0.119666667,0.404761905,0.595238095,0
3,hi_wkld_nom,460,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,785,2,0.013253333,-0.076173333,0.066966667,0.7822,0.4,0.6,0
3,hi_wkld_nom,465,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,679,2,0.16814,-0.235246667,0.176013333,0.5324,0.913043478,0.086956522,0
3,hi_wkld_nom,470,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,707,2,0.17098,0.18736,-0.12188,0.7168,0.013793103,0.979310345,0.006896552
3,hi_wkld_nom,475,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,710,2,0.284853333,0.229626667,-0.18542,0.132066667,0.026845638,0.912751678,0.060402685
3,hi_wkld_nom,480,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,730,2,0.194233333,0.065026667,0.041893333,0.4516,0.235294118,0.705882353,0.058823529
3,hi_wkld_nom,485,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,710,2,0.253273333,0.1956,-0.137793333,0.517666667,0,0.97972973,0.02027027
3,hi_wkld_nom,490,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,703,2,0.15232,-0.005093333,0.0107,0.817333333,0.013422819,0.973154362,0.013422819
3,hi_wkld_nom,495,8,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,964,2,0.119413333,-0.095273333,0.038806667,0.343066667,0,0.9921875,0.0078125
3,hi_wkld_nom,500,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,773,2,0.12632,-0.025253333,0.00756,0.349733333,0.109375,0.7890625,0.1015625
3,hi_wkld_nom,505,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,656,2,0.091626667,-0.18874,0.125026667,0.748333333,0.166666667,0.833333333,0
3,hi_wkld_nom,510,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,699,2,0.13632,0.139213333,0.001893333,0.781266667,0.134020619,0.865979381,0
3,hi_wkld_nom,515,7,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,734,2,0.259313333,0.227173333,-0.18504,0.116933333,0.033057851,0.958677686,0.008264463
3,hi_wkld_nom,520,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,679,2,0.295413333,0.215826667,-0.19268,0.512466667,0,1,0
3,hi_wkld_nom,525,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,835,2,0.19336,0.018426667,-0.03862,0.1408,0.095238095,0.863945578,0.040816327
3,hi_wkld_nom,530,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,750,2,0.013826667,0.022006667,-0.05926,0.995,0.037593985,0.62406015,0.338345865
3,hi_wkld_nom,535,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,730,2,0.123433333,0.009466667,-0.032793333,0.692933333,0.060606061,0.787878788,0.151515152
3,hi_wkld_nom,540,6,0,0,0,SA,1.95,1.95,16.72,1,0,0,What company aircraft is arriving on the SUNSS8?,DAL,1,NA,750,2,0.101533333,0.052066667,-0.038906667,0.528266667,0,1,0
3,hi_wkld_nom,545,6,0,0,0,WL,60,NA,NA,NA,1,NA,Rate your workload,NA,NA,NA,664,2,0.221513333,0.227766667,-0.118226667,0.6356,0,0.905109489,0.094890511
3,hi_wkld_nom,550,6,0,0,0,WL,60,NA,NA,NA,1,NA,Rate your workload,NA,NA,NA,687,2,0.15248,-0.115406667,0.057086667,0.436533333,0.034482759,0.965517241,0
3,hi_wkld_nom,555,7,0,0,0,WL,60,NA,NA,NA,1,NA,Rate your workload,NA,NA,NA,644,2,0.295726667,-0.28802,0.326686667,0.517466667,1,0,0
3,hi_wkld_nom,560,8,0,0,0,WL,60,NA,NA,NA,1,NA,Rate your workload,NA,NA,NA,710,2,0.174766667,0.097353333,0.1187,0.4976,0.303921569,0.676470588,0.019607843
